,project_id,total_author,total_commit_project,author_id,total_commit_author,percent,contributor,max,ownership
353,47838894,110,1792,7478883,1,0.05580357142857143,Minor,85.65848214285714,No
354,47838894,110,1792,7713122,1,0.05580357142857143,Minor,85.65848214285714,No
355,47838894,110,1792,7719570,1,0.05580357142857143,Minor,85.65848214285714,No
356,47838894,110,1792,8213127,1,0.05580357142857143,Minor,85.65848214285714,No
357,47838894,110,1792,8510222,2,0.11160714285714286,Minor,85.65848214285714,No
358,47838894,110,1792,8767531,1,0.05580357142857143,Minor,85.65848214285714,No
359,47838894,110,1792,8866816,1,0.05580357142857143,Minor,85.65848214285714,No
360,47838894,110,1792,9409675,1,0.05580357142857143,Minor,85.65848214285714,No
361,47838894,110,1792,9653766,1,0.05580357142857143,Minor,85.65848214285714,No
362,47838894,110,1792,10271339,5,0.27901785714285715,Minor,85.65848214285714,No
363,47838894,110,1792,10650777,2,0.11160714285714286,Minor,85.65848214285714,No
364,47838894,110,1792,10939101,5,0.27901785714285715,Minor,85.65848214285714,No
365,47838894,110,1792,11020305,1,0.05580357142857143,Minor,85.65848214285714,No
366,47838894,110,1792,11260967,1,0.05580357142857143,Minor,85.65848214285714,No
367,47838894,110,1792,13133179,1,0.05580357142857143,Minor,85.65848214285714,No
368,47838894,110,1792,13551371,1,0.05580357142857143,Minor,85.65848214285714,No
369,47838894,110,1792,13645662,1,0.05580357142857143,Minor,85.65848214285714,No
370,47838894,110,1792,14347455,3,0.16741071428571427,Minor,85.65848214285714,No
371,47838894,110,1792,28270294,1,0.05580357142857143,Minor,85.65848214285714,No
372,47838894,110,1792,30499692,1,0.05580357142857143,Minor,85.65848214285714,No
373,47838894,110,1792,31770754,1,0.05580357142857143,Minor,85.65848214285714,No
374,47838894,110,1792,32092781,1,0.05580357142857143,Minor,85.65848214285714,No
375,47838894,110,1792,32976720,6,0.33482142857142855,Minor,85.65848214285714,No
376,47838894,110,1792,34480028,1,0.05580357142857143,Minor,85.65848214285714,No
377,47838894,110,1792,34539842,2,0.11160714285714286,Minor,85.65848214285714,No
378,47838894,110,1792,35534962,1,0.05580357142857143,Minor,85.65848214285714,No
379,47838894,110,1792,36287129,18,1.0044642857142858,Minor,85.65848214285714,No
380,47838894,110,1792,36386880,1,0.05580357142857143,Minor,85.65848214285714,No
381,47838894,110,1792,36557761,1,0.05580357142857143,Minor,85.65848214285714,No
382,47838894,110,1792,37202139,1,0.05580357142857143,Minor,85.65848214285714,No
383,47838894,110,1792,37237300,2,0.11160714285714286,Minor,85.65848214285714,No
384,47838894,110,1792,37284458,3,0.16741071428571427,Minor,85.65848214285714,No
385,47838894,110,1792,37794552,2,0.11160714285714286,Minor,85.65848214285714,No
386,47838894,110,1792,38020920,1,0.05580357142857143,Minor,85.65848214285714,No
387,47838894,110,1792,38302005,8,0.44642857142857145,Minor,85.65848214285714,No
388,47838894,110,1792,38513922,1,0.05580357142857143,Minor,85.65848214285714,No
389,47838894,110,1792,38573466,1,0.05580357142857143,Minor,85.65848214285714,No
390,47838894,110,1792,38647626,1,0.05580357142857143,Minor,85.65848214285714,No
391,47838894,110,1792,38781982,2,0.11160714285714286,Minor,85.65848214285714,No
392,47838894,110,1792,39172433,2,0.11160714285714286,Minor,85.65848214285714,No
393,47838894,110,1792,40199093,1,0.05580357142857143,Minor,85.65848214285714,No
394,47838894,110,1792,40432976,3,0.16741071428571427,Minor,85.65848214285714,No
395,47838894,110,1792,41853164,1,0.05580357142857143,Minor,85.65848214285714,No
396,47838894,110,1792,41863985,1,0.05580357142857143,Minor,85.65848214285714,No
397,47838894,110,1792,42438677,1,0.05580357142857143,Minor,85.65848214285714,No
398,47838894,110,1792,42587780,1,0.05580357142857143,Minor,85.65848214285714,No
399,47838894,110,1792,42603186,1,0.05580357142857143,Minor,85.65848214285714,No
400,47838894,110,1792,42660206,1,0.05580357142857143,Minor,85.65848214285714,No
401,47838894,110,1792,42914944,4,0.22321428571428573,Minor,85.65848214285714,No
402,47838894,110,1792,45211096,1,0.05580357142857143,Minor,85.65848214285714,No
403,47838894,110,1792,47212683,1,0.05580357142857143,Minor,85.65848214285714,No
404,47838894,110,1792,50237778,1,0.05580357142857143,Minor,85.65848214285714,No
405,51732151,4,492,978514,24,4.878048780487805,Minor,50.40650406504065,No
406,51732151,4,492,5024030,112,22.764227642276424,Major,50.40650406504065,No
407,51732151,4,492,32434697,248,50.40650406504065,Major,50.40650406504065,Yes
408,51732151,4,492,32512199,108,21.951219512195124,Major,50.40650406504065,No
409,52512066,1,1829,2544745,1829,100.0,Major,100.0,Yes
410,56604179,1,1147,226573,1147,100.0,Major,100.0,Yes
